1.0483 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
113.5713 	DEBUG 	Read csv file with pandas: standardizingRTs.csv
113.5739 	DEBUG 	Clearing unnamed columns from standardizingRTs.csv
113.5742 	EXP 	Imported standardizingRTs.csv as conditions, 2 conditions, 2 params
113.5746 	EXP 	Created sequence: random, trialTypes=2, nReps=10, seed=None
113.5749 	EXP 	New trial (rep=0, index=0): OrderedDict([('stimulus', "Press the 'yes' key."), ('corrAns', 'c')])
113.6016 	EXP 	std_instructions: autoDraw = False
113.6016 	EXP 	text: text = "Press the 'yes' key."
113.6016 	EXP 	text: autoDraw = True
114.4435 	EXP 	New trial (rep=0, index=1): OrderedDict([('stimulus', "Press the 'no' key."), ('corrAns', 'n')])
114.4643 	DATA 	Keypress: c
114.4860 	EXP 	text: autoDraw = False
114.4860 	EXP 	text: text = "Press the 'no' key."
114.4860 	EXP 	text: autoDraw = True
114.8116 	EXP 	New trial (rep=1, index=0): OrderedDict([('stimulus', "Press the 'no' key."), ('corrAns', 'n')])
114.8191 	DATA 	Keypress: n
114.8352 	EXP 	text: autoDraw = False
114.8352 	EXP 	text: text = "Press the 'no' key."
114.8352 	EXP 	text: autoDraw = True
115.2119 	EXP 	New trial (rep=1, index=1): OrderedDict([('stimulus', "Press the 'yes' key."), ('corrAns', 'c')])
115.2297 	DATA 	Keypress: n
115.2529 	EXP 	text: autoDraw = False
115.2529 	EXP 	text: text = "Press the 'yes' key."
115.2529 	EXP 	text: autoDraw = True
115.6105 	EXP 	New trial (rep=2, index=0): OrderedDict([('stimulus', "Press the 'no' key."), ('corrAns', 'n')])
115.6290 	DATA 	Keypress: c
115.6517 	EXP 	text: autoDraw = False
115.6517 	EXP 	text: text = "Press the 'no' key."
115.6517 	EXP 	text: autoDraw = True
115.9255 	DATA 	Keypress: n
115.9415 	EXP 	New trial (rep=2, index=1): OrderedDict([('stimulus', "Press the 'yes' key."), ('corrAns', 'c')])
115.9675 	EXP 	text: autoDraw = False
115.9675 	EXP 	text: text = "Press the 'yes' key."
115.9675 	EXP 	text: autoDraw = True
116.2769 	EXP 	New trial (rep=3, index=0): OrderedDict([('stimulus', "Press the 'yes' key."), ('corrAns', 'c')])
116.2820 	DATA 	Keypress: c
116.3028 	EXP 	text: autoDraw = False
116.3028 	EXP 	text: text = "Press the 'yes' key."
116.3028 	EXP 	text: autoDraw = True
116.7091 	EXP 	New trial (rep=3, index=1): OrderedDict([('stimulus', "Press the 'no' key."), ('corrAns', 'n')])
116.7227 	DATA 	Keypress: c
116.7341 	EXP 	text: autoDraw = False
116.7341 	EXP 	text: text = "Press the 'no' key."
116.7341 	EXP 	text: autoDraw = True
117.0089 	EXP 	New trial (rep=4, index=0): OrderedDict([('stimulus', "Press the 'no' key."), ('corrAns', 'n')])
117.0135 	DATA 	Keypress: n
117.0365 	EXP 	text: autoDraw = False
117.0365 	EXP 	text: text = "Press the 'no' key."
117.0365 	EXP 	text: autoDraw = True
117.4087 	EXP 	New trial (rep=4, index=1): OrderedDict([('stimulus', "Press the 'yes' key."), ('corrAns', 'c')])
117.4208 	DATA 	Keypress: n
117.4358 	EXP 	text: autoDraw = False
117.4358 	EXP 	text: text = "Press the 'yes' key."
117.4358 	EXP 	text: autoDraw = True
117.7924 	EXP 	New trial (rep=5, index=0): OrderedDict([('stimulus', "Press the 'yes' key."), ('corrAns', 'c')])
117.7973 	DATA 	Keypress: c
117.8192 	EXP 	text: autoDraw = False
117.8192 	EXP 	text: text = "Press the 'yes' key."
117.8192 	EXP 	text: autoDraw = True
118.1754 	EXP 	New trial (rep=5, index=1): OrderedDict([('stimulus', "Press the 'no' key."), ('corrAns', 'n')])
118.1869 	DATA 	Keypress: c
118.2034 	EXP 	text: autoDraw = False
118.2034 	EXP 	text: text = "Press the 'no' key."
118.2034 	EXP 	text: autoDraw = True
118.5246 	EXP 	New trial (rep=6, index=0): OrderedDict([('stimulus', "Press the 'no' key."), ('corrAns', 'n')])
118.5294 	DATA 	Keypress: n
118.5507 	EXP 	text: autoDraw = False
118.5507 	EXP 	text: text = "Press the 'no' key."
118.5507 	EXP 	text: autoDraw = True
118.8418 	EXP 	New trial (rep=6, index=1): OrderedDict([('stimulus', "Press the 'yes' key."), ('corrAns', 'c')])
118.8537 	DATA 	Keypress: n
118.8689 	EXP 	text: autoDraw = False
118.8689 	EXP 	text: text = "Press the 'yes' key."
118.8689 	EXP 	text: autoDraw = True
119.2100 	EXP 	New trial (rep=7, index=0): OrderedDict([('stimulus', "Press the 'no' key."), ('corrAns', 'n')])
119.2300 	DATA 	Keypress: c
119.2525 	EXP 	text: autoDraw = False
119.2525 	EXP 	text: text = "Press the 'no' key."
119.2525 	EXP 	text: autoDraw = True
119.4920 	EXP 	New trial (rep=7, index=1): OrderedDict([('stimulus', "Press the 'yes' key."), ('corrAns', 'c')])
119.5047 	DATA 	Keypress: n
119.5190 	EXP 	text: autoDraw = False
119.5190 	EXP 	text: text = "Press the 'yes' key."
119.5190 	EXP 	text: autoDraw = True
120.4243 	EXP 	New trial (rep=8, index=0): OrderedDict([('stimulus', "Press the 'no' key."), ('corrAns', 'n')])
120.4332 	DATA 	Keypress: c
120.4510 	EXP 	text: autoDraw = False
120.4510 	EXP 	text: text = "Press the 'no' key."
120.4510 	EXP 	text: autoDraw = True
120.6938 	EXP 	New trial (rep=8, index=1): OrderedDict([('stimulus', "Press the 'yes' key."), ('corrAns', 'c')])
120.7112 	DATA 	Keypress: n
120.7170 	EXP 	text: autoDraw = False
120.7170 	EXP 	text: text = "Press the 'yes' key."
120.7170 	EXP 	text: autoDraw = True
121.0795 	EXP 	New trial (rep=9, index=0): OrderedDict([('stimulus', "Press the 'no' key."), ('corrAns', 'n')])
121.0997 	DATA 	Keypress: c
121.1189 	EXP 	text: autoDraw = False
121.1189 	EXP 	text: text = "Press the 'no' key."
121.1189 	EXP 	text: autoDraw = True
121.4119 	DATA 	Keypress: n
121.4436 	EXP 	New trial (rep=9, index=1): OrderedDict([('stimulus', "Press the 'yes' key."), ('corrAns', 'c')])
121.4838 	EXP 	text: autoDraw = False
121.4838 	EXP 	text: text = "Press the 'yes' key."
121.4838 	EXP 	text: autoDraw = True
121.8113 	DATA 	Keypress: c
121.8540 	EXP 	text: autoDraw = False
121.8540 	EXP 	task_instructions: autoDraw = True
122.6607 	DATA 	Keypress: space
123.4099 	DATA 	Keypress: space
124.4636 	DATA 	Keypress: space
124.4846 	EXP 	task_instructions: autoDraw = False
124.4846 	EXP 	practice_block: autoDraw = True
127.4821 	DEBUG 	Read csv file with pandas: practice.csv
127.4853 	DEBUG 	Clearing unnamed columns from practice.csv
127.4927 	EXP 	Imported practice.csv as conditions, 20 conditions, 5 params
127.4932 	EXP 	Created sequence: random, trialTypes=20, nReps=1, seed=None
127.4938 	EXP 	New trial (rep=0, index=0): OrderedDict([('file', 'practice_images/dog playing.jpg'), ('stimulus', 'dog playing.jpg'), ('condition', 'plausible'), ('block', 'practice'), ('corrAns', 'c')])
127.5339 	EXP 	practice_block: autoDraw = False
127.5339 	EXP 	image_practice: size = array([0.62555556, 0.46888889])
127.5339 	EXP 	image_practice: image = 'practice_images/dog playing.jpg'
127.5339 	EXP 	trial_instructions_practice: autoDraw = True
127.5339 	EXP 	image_practice: autoDraw = True
128.6769 	EXP 	New trial (rep=0, index=1): OrderedDict([('file', 'practice_images/girl and woman_patio.jpg'), ('stimulus', 'girl and woman_patio.jpg'), ('condition', 'plausible'), ('block', 'practice'), ('corrAns', 'c')])
128.6944 	DATA 	Keypress: c
128.7007 	EXP 	trial_instructions_practice: autoDraw = False
128.7007 	EXP 	image_practice: autoDraw = False
128.7007 	EXP 	image_practice: size = array([0.62555556, 0.46888889])
128.7007 	EXP 	image_practice: image = 'practice_images/girl and woman_patio.jpg'
128.7007 	EXP 	trial_instructions_practice: autoDraw = True
128.7007 	EXP 	image_practice: autoDraw = True
129.3426 	DATA 	Keypress: c
129.3601 	EXP 	New trial (rep=0, index=2): OrderedDict([('file', 'practice_images/man running.jpg'), ('stimulus', 'man running.jpg'), ('condition', 'plausible'), ('block', 'practice'), ('corrAns', 'c')])
129.4023 	EXP 	trial_instructions_practice: autoDraw = False
129.4023 	EXP 	image_practice: autoDraw = False
129.4023 	EXP 	image_practice: size = array([0.62555556, 0.46888889])
129.4023 	EXP 	image_practice: image = 'practice_images/man running.jpg'
129.4023 	EXP 	trial_instructions_practice: autoDraw = True
129.4023 	EXP 	image_practice: autoDraw = True
129.9273 	EXP 	New trial (rep=0, index=3): OrderedDict([('file', 'practice_images/balancing on umbrella.jpg'), ('stimulus', 'balancing on umbrella.jpg'), ('condition', 'implausible'), ('block', 'practice'), ('corrAns', 'n')])
129.9528 	DATA 	Keypress: c
129.9684 	EXP 	trial_instructions_practice: autoDraw = False
129.9684 	EXP 	image_practice: autoDraw = False
129.9684 	EXP 	image_practice: size = array([0.62555556, 0.46888889])
129.9684 	EXP 	image_practice: image = 'practice_images/balancing on umbrella.jpg'
129.9684 	EXP 	trial_instructions_practice: autoDraw = True
129.9684 	EXP 	image_practice: autoDraw = True
130.5241 	EXP 	New trial (rep=0, index=4): OrderedDict([('file', 'practice_images/kids playing.jpg'), ('stimulus', 'kids playing.jpg'), ('condition', 'plausible'), ('block', 'practice'), ('corrAns', 'c')])
130.5375 	DATA 	Keypress: c
130.5508 	EXP 	trial_instructions_practice: autoDraw = False
130.5508 	EXP 	image_practice: autoDraw = False
130.5508 	EXP 	image_practice: size = array([0.62555556, 0.46888889])
130.5508 	EXP 	image_practice: image = 'practice_images/kids playing.jpg'
130.5508 	EXP 	trial_instructions_practice: autoDraw = True
130.5508 	EXP 	image_practice: autoDraw = True
131.1941 	EXP 	New trial (rep=0, index=5): OrderedDict([('file', 'practice_images/boxer training.jpg'), ('stimulus', 'boxer training.jpg'), ('condition', 'plausible'), ('block', 'practice'), ('corrAns', 'c')])
131.2189 	DATA 	Keypress: c
131.2356 	EXP 	trial_instructions_practice: autoDraw = False
131.2356 	EXP 	image_practice: autoDraw = False
131.2356 	EXP 	image_practice: size = array([0.62555556, 0.46888889])
131.2356 	EXP 	image_practice: image = 'practice_images/boxer training.jpg'
131.2356 	EXP 	trial_instructions_practice: autoDraw = True
131.2356 	EXP 	image_practice: autoDraw = True
131.7603 	EXP 	New trial (rep=0, index=6): OrderedDict([('file', 'practice_images/buisness man working.jpg'), ('stimulus', 'buisness man working.jpg'), ('condition', 'plausible'), ('block', 'practice'), ('corrAns', 'c')])
131.7830 	DATA 	Keypress: c
131.8018 	EXP 	trial_instructions_practice: autoDraw = False
131.8018 	EXP 	image_practice: autoDraw = False
131.8018 	EXP 	image_practice: size = array([0.62555556, 0.46888889])
131.8018 	EXP 	image_practice: image = 'practice_images/buisness man working.jpg'
131.8018 	EXP 	trial_instructions_practice: autoDraw = True
131.8018 	EXP 	image_practice: autoDraw = True
132.4938 	EXP 	New trial (rep=0, index=7): OrderedDict([('file', 'practice_images/parking lot.jpg'), ('stimulus', 'parking lot.jpg'), ('condition', 'plausible'), ('block', 'practice'), ('corrAns', 'c')])
132.5143 	DATA 	Keypress: c
132.5351 	EXP 	trial_instructions_practice: autoDraw = False
132.5351 	EXP 	image_practice: autoDraw = False
132.5351 	EXP 	image_practice: size = array([0.62555556, 0.46888889])
132.5351 	EXP 	image_practice: image = 'practice_images/parking lot.jpg'
132.5351 	EXP 	trial_instructions_practice: autoDraw = True
132.5351 	EXP 	image_practice: autoDraw = True
133.5929 	EXP 	New trial (rep=0, index=8): OrderedDict([('file', 'practice_images/looking at xray.jpg'), ('stimulus', 'looking at xray.jpg'), ('condition', 'plausible'), ('block', 'practice'), ('corrAns', 'c')])
133.6146 	DATA 	Keypress: c
133.6334 	EXP 	trial_instructions_practice: autoDraw = False
133.6334 	EXP 	image_practice: autoDraw = False
133.6334 	EXP 	image_practice: size = array([0.62555556, 0.46888889])
133.6334 	EXP 	image_practice: image = 'practice_images/looking at xray.jpg'
133.6334 	EXP 	trial_instructions_practice: autoDraw = True
133.6334 	EXP 	image_practice: autoDraw = True
134.5265 	DATA 	Keypress: c
134.5436 	EXP 	New trial (rep=0, index=9): OrderedDict([('file', 'practice_images/sawing apple.jpg'), ('stimulus', 'sawing apple.jpg'), ('condition', 'implausible'), ('block', 'practice'), ('corrAns', 'n')])
134.5689 	EXP 	New trial (rep=0, index=10): OrderedDict([('file', 'practice_images/boss baby.jpg'), ('stimulus', 'boss bably.jpg'), ('condition', 'implausible'), ('block', 'practice'), ('corrAns', 'n')])
134.5803 	EXP 	New trial (rep=0, index=11): OrderedDict([('file', 'practice_images/giant coffee.jpg'), ('stimulus', 'giant coffee.jpg'), ('condition', 'implausible'), ('block', 'practice'), ('corrAns', 'n')])
134.5903 	EXP 	New trial (rep=0, index=12): OrderedDict([('file', 'practice_images/mowing the lawn.jpg'), ('stimulus', 'mowing the lawn.jpg'), ('condition', 'plausible'), ('block', 'practice'), ('corrAns', 'c')])
134.6013 	EXP 	New trial (rep=0, index=13): OrderedDict([('file', 'practice_images/throwing noodles.jpg'), ('stimulus', 'throwing noodles.jpg'), ('condition', 'implausible'), ('block', 'practice'), ('corrAns', 'n')])
134.6113 	EXP 	New trial (rep=0, index=14): OrderedDict([('file', 'practice_images/man with paper in mouth.jpg'), ('stimulus', 'man with paper in mouth.jpg'), ('condition', 'implausible'), ('block', 'practice'), ('corrAns', 'n')])
134.6222 	EXP 	New trial (rep=0, index=15): OrderedDict([('file', 'practice_images/woman vacuuming grass.jpg'), ('stimulus', 'woman vacuuming grass.jpg'), ('condition', 'implausible'), ('block', 'practice'), ('corrAns', 'n')])
134.6329 	EXP 	New trial (rep=0, index=16): OrderedDict([('file', 'practice_images/bikini woman gun.jpg'), ('stimulus', 'bikini woman gun.jpg'), ('condition', 'implausible'), ('block', 'practice'), ('corrAns', 'n')])
134.6402 	EXP 	New trial (rep=0, index=17): OrderedDict([('file', 'practice_images/dog pilot.jpg'), ('stimulus', 'dog pilot.jpg'), ('condition', 'implausible'), ('block', 'practice'), ('corrAns', 'n')])
134.6469 	EXP 	New trial (rep=0, index=18): OrderedDict([('file', 'practice_images/underwater skateboard.jpg'), ('stimulus', 'underwater skateboard.jpg'), ('condition', 'implausible'), ('block', 'practice'), ('corrAns', 'n')])
134.6540 	EXP 	New trial (rep=0, index=19): OrderedDict([('file', 'practice_images/family cooking.jpg'), ('stimulus', 'family cooking.jpg'), ('condition', 'plausible'), ('block', 'practice'), ('corrAns', 'c')])
134.6829 	EXP 	trial_instructions_practice: autoDraw = False
134.6829 	EXP 	image_practice: autoDraw = False
134.6829 	EXP 	image_practice: size = array([0.62555556, 0.46888889])
134.6829 	EXP 	image_practice: image = 'practice_images/sawing apple.jpg'
134.6829 	EXP 	trial_instructions_practice: autoDraw = True
134.6829 	EXP 	image_practice: autoDraw = True
134.6829 	EXP 	trial_instructions_practice: autoDraw = False
134.6829 	EXP 	image_practice: autoDraw = False
134.6829 	EXP 	image_practice: size = array([0.62555556, 0.46888889])
134.6829 	EXP 	image_practice: image = 'practice_images/boss baby.jpg'
134.6829 	EXP 	trial_instructions_practice: autoDraw = True
134.6829 	EXP 	image_practice: autoDraw = True
134.6829 	EXP 	trial_instructions_practice: autoDraw = False
134.6829 	EXP 	image_practice: autoDraw = False
134.6829 	EXP 	image_practice: size = array([0.62555556, 0.46888889])
134.6829 	EXP 	image_practice: image = 'practice_images/giant coffee.jpg'
134.6829 	EXP 	trial_instructions_practice: autoDraw = True
134.6829 	EXP 	image_practice: autoDraw = True
134.6829 	EXP 	trial_instructions_practice: autoDraw = False
134.6829 	EXP 	image_practice: autoDraw = False
134.6829 	EXP 	image_practice: size = array([0.62555556, 0.46888889])
134.6829 	EXP 	image_practice: image = 'practice_images/mowing the lawn.jpg'
134.6829 	EXP 	trial_instructions_practice: autoDraw = True
134.6829 	EXP 	image_practice: autoDraw = True
134.6829 	EXP 	trial_instructions_practice: autoDraw = False
134.6829 	EXP 	image_practice: autoDraw = False
134.6829 	EXP 	image_practice: size = array([0.62555556, 0.46888889])
134.6829 	EXP 	image_practice: image = 'practice_images/throwing noodles.jpg'
134.6829 	EXP 	trial_instructions_practice: autoDraw = True
134.6829 	EXP 	image_practice: autoDraw = True
134.6829 	EXP 	trial_instructions_practice: autoDraw = False
134.6829 	EXP 	image_practice: autoDraw = False
134.6829 	EXP 	image_practice: size = array([0.62555556, 0.46888889])
134.6829 	EXP 	image_practice: image = 'practice_images/man with paper in mouth.jpg'
134.6829 	EXP 	trial_instructions_practice: autoDraw = True
134.6829 	EXP 	image_practice: autoDraw = True
134.6829 	EXP 	trial_instructions_practice: autoDraw = False
134.6829 	EXP 	image_practice: autoDraw = False
134.6829 	EXP 	image_practice: size = array([0.62555556, 0.46888889])
134.6829 	EXP 	image_practice: image = 'practice_images/woman vacuuming grass.jpg'
134.6829 	EXP 	trial_instructions_practice: autoDraw = True
134.6829 	EXP 	image_practice: autoDraw = True
134.6829 	EXP 	trial_instructions_practice: autoDraw = False
134.6829 	EXP 	image_practice: autoDraw = False
134.6829 	EXP 	image_practice: size = array([0.62555556, 0.46888889])
134.6829 	EXP 	image_practice: image = 'practice_images/bikini woman gun.jpg'
134.6829 	EXP 	trial_instructions_practice: autoDraw = True
134.6829 	EXP 	image_practice: autoDraw = True
134.6829 	EXP 	trial_instructions_practice: autoDraw = False
134.6829 	EXP 	image_practice: autoDraw = False
134.6829 	EXP 	image_practice: size = array([0.62555556, 0.46888889])
134.6829 	EXP 	image_practice: image = 'practice_images/dog pilot.jpg'
134.6829 	EXP 	trial_instructions_practice: autoDraw = True
134.6829 	EXP 	image_practice: autoDraw = True
134.6829 	EXP 	trial_instructions_practice: autoDraw = False
134.6829 	EXP 	image_practice: autoDraw = False
134.6829 	EXP 	image_practice: size = array([0.62555556, 0.46888889])
134.6829 	EXP 	image_practice: image = 'practice_images/underwater skateboard.jpg'
134.6829 	EXP 	trial_instructions_practice: autoDraw = True
134.6829 	EXP 	image_practice: autoDraw = True
134.6829 	EXP 	trial_instructions_practice: autoDraw = False
134.6829 	EXP 	image_practice: autoDraw = False
134.6829 	EXP 	image_practice: size = array([0.62555556, 0.46888889])
134.6829 	EXP 	image_practice: image = 'practice_images/family cooking.jpg'
134.6829 	EXP 	trial_instructions_practice: autoDraw = True
134.6829 	EXP 	image_practice: autoDraw = True
134.6829 	EXP 	trial_instructions_practice: autoDraw = False
134.6829 	EXP 	image_practice: autoDraw = False
134.6829 	EXP 	experiment_block: autoDraw = True
142.0867 	DEBUG 	Read csv file with pandas: experiment.csv
142.0892 	DEBUG 	Clearing unnamed columns from experiment.csv
142.1056 	EXP 	Imported experiment.csv as conditions, 256 conditions, 5 params
142.1064 	EXP 	Created sequence: random, trialTypes=256, nReps=1, seed=None
142.1067 	EXP 	New trial (rep=0, index=0): OrderedDict([('file', 'images/woman_washing hands.jpg'), ('stimulus', 'woman_washing hands.jpg'), ('condition', 'Plausible'), ('block', 2), ('corrAns', 'c')])
142.1315 	DATA 	Keypress: space
142.1488 	EXP 	experiment_block: autoDraw = False
142.1488 	EXP 	image: size = array([0.62555556, 0.46888889])
142.1488 	EXP 	image: image = 'images/woman_washing hands.jpg'
142.1488 	EXP 	trial_instructions: autoDraw = True
142.1488 	EXP 	image: autoDraw = True
142.9744 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
142.9750 	EXP 	New trial (rep=0, index=1): OrderedDict([('file', 'images/man feeding paper into shredder w mouth.jpg'), ('stimulus', 'man feeding paper into shredder w mouth.jpg'), ('condition', 'Implausible'), ('block', 2), ('corrAns', 'n')])
143.0069 	DATA 	Keypress: c
143.0181 	EXP 	trial_instructions: autoDraw = False
143.0181 	EXP 	image: autoDraw = False
143.0181 	EXP 	image: size = array([0.62555556, 0.46888889])
143.0181 	EXP 	image: image = 'images/man feeding paper into shredder w mouth.jpg'
143.0181 	EXP 	trial_instructions: autoDraw = True
143.0181 	EXP 	image: autoDraw = True
143.0719 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
143.0722 	EXP 	New trial (rep=0, index=2): OrderedDict([('file', 'images/business man long jump over binders.jpg'), ('stimulus', 'business man long jump over binders.jpg'), ('condition', 'Implausible'), ('block', 2), ('corrAns', 'n')])
143.0848 	DATA 	Keypress: n
143.0994 	EXP 	trial_instructions: autoDraw = False
143.0994 	EXP 	image: autoDraw = False
143.0994 	EXP 	image: size = array([0.62555556, 0.46888889])
143.0994 	EXP 	image: image = 'images/business man long jump over binders.jpg'
